ID;LatePayment;Age;Education;Income;Prop_Income
4232;0;37;1;58,7;16,81
4233;0;42;2;38,9;16,81
4234;0;29;1;26,7;16,82
4235;0;38;1;73,8;16,82
4236;1;24;2;39,7;16,84
4237;0;37;2;83,9;16,84
4238;0;46;1;56,7;16,84
4239;1;29;1;25,7;16,87
4240;1;33;1;55,8;16,87
4241;0;36;1;23,3;16,88
4242;0;42;1;42,4;16,88
4243;1;44;2;50,8;16,88
4244;0;45;3;45,8;16,9
4245;1;49;2;35,2;16,9
4246;1;33;2;35,3;16,91
4247;0;35;1;24,8;16,92
4248;1;33;3;77,6;16,93
4249;0;36;3;54,9;16,93
4250;1;37;2;34;16,93
4251;0;45;1;118,6;16,94
4252;0;26;1;13,3;16,95
4253;0;27;1;16,2;16,95
4254;1;31;1;46,8;16,95
4255;0;49;2;79,7;16,95
4256;1;32;1;19,7;16,96
4257;1;29;2;80,7;16,97
4258;0;31;1;33,3;16,97
4259;0;43;1;22,6;16,97
4260;0;36;2;26,7;16,98
4261;0;34;1;33,5;16,99
4262;0;45;2;49;16,99
4263;1;31;2;30,9;17,01
4264;0;43;1;27,4;17,04
4265;0;35;2;45,9;17,05
4266;1;28;1;20,8;17,06
4267;0;39;1;43,1;17,07
4268;0;27;1;33,3;17,08
4269;0;45;1;85,2;17,08
4270;0;27;2;33,8;17,09
4271;0;24;1;23;17,1
4272;0;30;1;20,3;17,1
4273;0;32;1;15,4;17,1
4274;1;44;1;89,3;17,11
4275;0;23;2;27,7;17,12
4276;0;34;2;15,8;17,13
4277;0;36;1;44,4;17,13
4278;0;37;3;55;17,13
4279;1;33;3;82,9;17,14
4280;1;23;2;74,3;17,15
4281;0;25;1;16,4;17,15
4282;1;33;2;44,2;17,16
4283;0;40;2;70,5;17,16
4284;0;55;1;153,2;17,16
4285;0;31;2;36,5;17,17
4286;0;44;1;141,3;17,17
4287;1;51;1;248,1;17,18
4288;1;26;2;28,5;17,19
4289;0;37;1;31;17,2
4290;0;39;2;30;17,21
4291;0;41;1;136,2;17,21
4292;0;21;1;22;17,23
4293;1;29;2;35,3;17,23
4294;1;30;1;41,2;17,23
4295;1;34;2;53,6;17,24
4296;1;23;2;27,4;17,29
4297;0;48;2;112,9;17,3
4298;0;26;2;27,3;17,32
4299;0;35;2;36,3;17,32
4300;1;26;2;56,6;17,34
4301;1;33;1;17,5;17,34
4302;0;45;1;136;17,35
4303;1;42;1;20,8;17,36
4304;1;47;1;139,5;17,36
4305;1;23;1;22,7;17,37
4306;0;42;1;157,5;17,37
4307;0;25;2;19,3;17,38
4308;1;34;2;56,1;17,39
4309;0;44;2;67,6;17,39
4310;1;37;1;26,3;17,4
4311;0;34;2;94,7;17,41
4312;0;49;1;160,2;17,42
4313;0;36;2;34,4;17,43
4314;0;30;2;37,9;17,46
4315;0;40;1;67,8;17,46
4316;0;40;2;87,7;17,46
4317;0;39;1;22,1;17,47
4318;0;35;2;22,1;17,48
4319;0;41;2;35,2;17,5
4320;1;28;1;31,5;17,51
4321;0;41;2;29,1;17,51
4322;0;27;1;23,6;17,52
4323;0;41;2;40,5;17,53
4324;0;43;2;30;17,53
4325;1;25;1;19,4;17,54
4326;1;28;1;22,1;17,54
4327;0;36;1;38,9;17,54
4328;1;56;1;154,5;17,54
4329;0;35;2;86,3;17,55
4330;0;45;1;58,9;17,55
4331;1;35;2;165,7;17,56
4332;1;45;2;22,1;17,56
4333;0;32;1;24,2;17,57
4334;0;51;2;123,3;17,57
4335;0;28;1;22,4;17,59
4336;1;47;2;36,2;17,59
4337;1;36;3;83,2;17,6
4338;0;47;2;60,2;17,6
4339;0;34;1;52,5;17,61
4340;1;29;1;35;17,63
4341;0;43;1;66,9;17,63
4342;1;40;2;88,7;17,64
4343;0;25;1;26,1;17,65
4344;0;34;1;46,4;17,65
4345;0;48;2;92,3;17,65
4346;0;27;2;23,2;17,67
4347;1;30;2;59,8;17,67
4348;1;47;1;29,6;17,7
4349;0;41;1;46,8;17,72
4350;1;43;3;70,8;17,73
4351;1;31;2;21,1;17,75
4352;0;22;1;26,4;17,76
4353;0;36;1;35,9;17,8
4354;0;44;2;121,5;17,8
4355;0;23;1;16,5;17,82
4356;1;28;1;35,9;17,82
4357;0;37;2;101,2;17,82
4358;1;26;2;40,7;17,86
4359;0;30;1;46,7;17,88
4360;0;32;2;26,8;17,88
4361;0;34;1;30,9;17,88
4362;0;47;1;44,7;17,88
4363;1;45;2;94,1;17,89
4364;0;22;1;18,5;17,9
4365;1;27;3;23,1;17,9
4366;1;40;1;23,5;17,9
4367;1;30;1;45,2;17,91
4368;0;31;1;22,2;17,91
4369;1;35;1;27,7;17,91
4370;0;32;1;37,6;17,92
4371;0;40;1;40,8;17,92
4372;1;29;2;16,5;17,95
4373;0;29;1;27,5;17,96
4374;0;36;1;15,8;17,96
4375;0;26;1;31,5;17,97
4376;0;37;1;35,9;17,97
4377;0;32;1;27,5;17,98
4378;0;40;1;39,7;17,98
4379;0;43;1;52;17,98
4380;0;44;1;25,5;17,98
4381;1;28;1;27;17,99
4382;0;37;1;29,7;18,01
4383;0;44;1;36;18,01
4384;1;25;2;30,4;18,02
4385;0;46;1;63;18,05
4386;0;25;1;27,5;18,06
4387;0;38;1;39,6;18,06
4388;0;21;2;16,5;18,07
4389;1;39;1;33,2;18,07
4390;1;24;2;18,2;18,08
4391;0;32;2;63,7;18,08
4392;0;31;1;20,9;18,09
4393;1;21;1;18,7;18,11
4394;0;43;2;37,6;18,11
4395;0;35;2;19,6;18,12
4396;1;34;1;25,1;18,14
4397;0;35;1;20,9;18,14
4398;1;29;1;26,9;18,15
4399;1;22;2;23;18,16
4400;1;32;1;56;18,17
4401;1;30;1;22,6;18,19
4402;1;32;2;33,3;18,19
4403;0;47;1;43,7;18,19
4404;1;26;2;23,9;18,2
4405;1;27;2;26,6;18,2
4406;0;37;1;42,4;18,2
4407;0;47;1;48,3;18,2
4408;0;47;2;78,1;18,21
4409;0;39;2;40,8;18,23
4410;0;34;2;23,5;18,24
4411;1;44;1;181,9;18,24
4412;0;33;1;46,6;18,25
4413;1;27;2;22;18,26
4414;1;30;2;18,5;18,29
4415;0;37;1;63,8;18,29
4416;0;35;1;50;18,31
4417;1;29;2;72,6;18,32
4418;0;34;1;45,2;18,32
4419;1;27;3;31,2;18,33
4420;0;32;1;25,4;18,35
4421;0;35;1;55,6;18,35
4422;0;40;1;82,1;18,35
4423;0;38;1;69,4;18,37
4424;1;31;1;15,5;18,4
4425;0;49;2;185,8;18,41
4426;0;34;1;31,5;18,42
4427;0;49;1;27,3;18,42
4428;1;36;1;25,6;18,43
4429;1;39;2;48,8;18,43
4430;0;40;1;40,7;18,44
4431;1;54;1;156,8;18,44
4432;1;37;2;69,8;18,45
4433;0;39;2;21,2;18,46
4434;1;30;1;31,5;18,47
4435;0;55;1;170,5;18,48
4436;1;30;1;24;18,49
4437;0;31;1;31,3;18,51
4438;1;41;2;68,5;18,51
4439;1;26;1;24;18,56
4440;0;45;1;95,7;18,58
4441;0;25;1;22,9;18,59
4442;1;42;2;46,1;18,6
4443;0;53;1;36,3;18,6
4444;1;41;1;27,4;18,61
4445;0;34;2;26,5;18,63
4446;0;30;2;38;18,65
4447;0;45;1;30,4;18,65
4448;0;46;1;115,4;18,65
4449;1;22;1;14;18,66
4450;0;28;1;17,6;18,66
4451;0;31;3;28,4;18,68
4452;0;32;2;31,1;18,69
4453;0;43;1;51,4;18,69
4454;1;45;1;103,5;18,7
4455;1;28;1;28,7;18,71
4456;1;38;3;44,2;18,71
4457;0;38;2;34,3;18,71
4458;0;41;2;40,8;18,71
4459;1;24;2;16,2;18,72
4460;1;26;1;21,3;18,73
4461;1;38;2;63,9;18,77
4462;0;33;1;23,9;18,79
4463;1;49;2;26,6;18,8
4464;0;31;2;64,4;18,82
4465;1;28;1;15,3;18,84
4466;0;34;1;35,9;18,85
4467;1;40;3;171;18,86
4468;1;43;1;39,6;18,87
4469;0;35;2;43,9;18,92
4470;1;29;2;38,1;18,97
4471;1;25;1;15,1;18,98
4472;0;35;2;25,8;18,99
4473;1;39;2;65,6;18,99
4474;1;56;2;270,3;19
4475;0;37;2;80,1;19,01
4476;0;49;2;77;19,01
4477;0;30;1;45,3;19,03
4478;0;32;1;30,8;19,05
4479;1;41;3;54,8;19,05
4480;0;26;1;28;19,07
4481;0;39;1;72,1;19,1
4482;0;40;2;108,1;19,11
4483;1;41;2;50,5;19,12
4484;0;30;1;23,8;19,15
4485;1;35;2;20,6;19,15
4486;0;41;2;55;19,15
4487;1;31;2;31,7;19,16
4488;1;31;3;57,1;19,16
4489;1;35;1;30,2;19,16
4490;1;28;3;59,6;19,17
4491;0;29;1;20,5;19,17
4492;1;40;3;33,8;19,17
4493;0;40;1;43,1;19,18
4494;0;34;1;34;19,21
4495;1;45;1;30,4;19,22
4496;1;39;1;19,6;19,23
4497;1;28;2;18,3;19,25
4498;0;48;1;39,8;19,25
4499;1;27;1;21,9;19,26
4500;1;52;1;24,7;19,28
4501;1;31;2;34,1;19,29
4502;0;31;1;25,1;19,31
4503;0;32;2;14,7;19,32
4504;0;25;1;18,2;19,34
4505;0;27;1;43,3;19,36
4506;1;38;3;83,1;19,37
4507;1;48;2;34,7;19,37
4508;1;31;1;36,6;19,39
4509;1;37;2;47,5;19,39
4510;1;36;1;112,4;19,4
4511;1;29;1;36;19,41
4512;1;43;2;82,7;19,42
4513;1;38;1;32,7;19,44
4514;1;32;2;19,9;19,46
4515;0;46;1;29,3;19,48
4516;1;44;2;120,3;19,49
4517;1;40;2;160,3;19,53
4518;0;44;1;66,2;19,53
4519;1;47;3;89;19,53
4520;1;29;2;26;19,54
4521;1;28;1;20,7;19,55
4522;0;29;2;39;19,55
4523;0;29;1;16,5;19,57
4524;0;37;2;25,4;19,58
4525;1;45;2;51,3;19,6
4526;1;47;1;24,5;19,6
4527;0;30;1;24,5;19,64
4528;0;50;1;39,6;19,64
4529;0;51;1;35,3;19,68
4530;1;31;1;27,2;19,71
4531;0;33;1;22,8;19,73
4532;1;36;1;16,7;19,73
4533;1;39;1;56,6;19,75
4534;1;41;2;75,9;19,75
4535;0;46;2;106,1;19,77
4536;0;22;2;24,3;19,78
4537;1;35;3;86,4;19,78
4538;1;38;1;36,6;19,78
4539;1;31;1;37,5;19,8
4540;0;27;2;32,6;19,81
4541;0;33;1;51,3;19,81
4542;0;36;1;83,1;19,81
4543;0;42;1;60,4;19,81
4544;0;52;1;29,5;19,81
4545;0;26;3;29,8;19,83
4546;0;36;1;30,2;19,84
4547;1;31;1;51,3;19,85
4548;1;33;1;35,1;19,86
4549;0;38;2;18,8;19,87
4550;1;40;2;78,3;19,87
4551;0;34;1;28;19,89
4552;1;48;1;42,4;19,89
4553;0;36;2;30,8;19,9
4554;1;42;1;48,3;19,9
4555;1;24;2;22,2;19,91
4556;0;30;2;33;19,91
4557;1;43;1;26;19,92
4558;1;30;1;26,1;19,94
4559;0;35;1;19,8;19,97
4560;0;38;1;78;20
4561;1;32;1;68,9;20,01
4562;0;44;2;80,7;20,01
4563;1;27;2;29,6;20,02
4564;1;37;2;44,5;20,04
4565;1;33;3;28,1;20,06
4566;1;40;1;22,3;20,11
4567;1;40;2;63,6;20,12
4568;0;50;2;62,4;20,12
4569;0;45;2;46,4;20,15
4570;0;27;1;20,6;20,16
4571;1;30;3;57,5;20,16
4572;1;38;2;46,7;20,16
4573;0;42;1;34,7;20,16
4574;0;49;2;90,4;20,16
4575;1;47;1;33,4;20,17
4576;0;36;1;32,2;20,18
4577;0;39;2;20,8;20,18
4578;0;41;1;92,2;20,22
4579;1;36;1;32,9;20,24
4580;1;35;2;35,3;20,25
4581;1;26;3;59,2;20,26
4582;1;33;3;24,8;20,26
4583;1;36;2;44,7;20,26
4584;0;40;1;45,3;20,31
4585;0;32;2;42,7;20,33
4586;0;30;2;32,9;20,34
4587;0;38;1;30,6;20,35
4588;1;36;2;39,2;20,37
4589;0;33;2;27,3;20,38
4590;0;51;3;76,5;20,38
4591;1;28;2;23,4;20,4
4592;0;45;1;19,1;20,4
4593;0;28;1;17,6;20,41
4594;1;38;1;130,6;20,42
4595;0;25;1;21,6;20,43
4596;1;35;1;38,1;20,44
4597;1;34;2;42,3;20,46
4598;1;39;1;69,7;20,48
4599;1;41;2;71;20,5
4600;0;43;1;70,4;20,51
4601;0;27;1;12,6;20,53
4602;1;26;2;81,8;20,54
4603;1;41;1;41,8;20,56
4604;1;32;1;27,9;20,57
4605;1;44;2;62,3;20,58
4606;0;46;1;174,4;20,58
4607;1;33;3;113,6;20,59
4608;0;31;1;22,2;20,61
4609;1;37;1;108,8;20,61
4610;1;27;1;25,4;20,62
4611;0;45;3;99,8;20,63
4612;0;31;1;32,9;20,64
4613;0;31;1;46,3;20,66
4614;0;46;1;33,9;20,67
4615;1;26;1;19,8;20,68
4616;1;23;1;22,1;20,69
4617;0;38;1;49,8;20,69
4618;1;21;2;17,6;20,7
4619;0;40;1;64,5;20,73
4620;0;23;2;54,2;20,74
4621;1;23;1;23,7;20,76
4622;1;30;2;21;20,78
4623;1;29;2;54;20,8
4624;1;39;2;25,8;20,82
4625;0;46;2;144,8;20,83
4626;1;47;1;145,3;20,83
4627;1;47;2;118,3;20,83
4628;1;31;2;38,6;20,9
4629;0;29;2;31,4;20,95
4630;0;33;2;32,3;20,99
4631;0;32;2;38,4;21,01
4632;1;54;2;115,1;21,05
4633;0;35;1;33,6;21,08
4634;1;33;2;33,1;21,12
4635;1;44;3;21,5;21,14
4636;1;37;2;37,3;21,16
4637;1;49;2;84,7;21,18
4638;0;53;1;163,9;21,18
4639;0;37;2;32,6;21,21
4640;1;40;1;42,1;21,21
4641;1;33;1;87,5;21,23
4642;1;44;1;25,1;21,28
4643;0;43;2;29,6;21,29
4644;1;35;1;19;21,31
4645;0;36;1;28,1;21,31
4646;0;35;1;24,4;21,32
4647;0;31;1;36,8;21,33
4648;1;37;2;32,2;21,36
4649;1;33;1;26,8;21,37
4650;1;39;1;24,3;21,38
4651;0;37;1;85,7;21,39
4652;0;30;2;55,6;21,46
4653;1;29;2;17,4;21,5
4654;1;36;1;24,4;21,51
4655;1;30;3;18,7;21,52
4656;1;38;2;38,2;21,52
4657;1;54;2;300,6;21,53
4658;1;23;3;14,2;21,56
4659;1;32;1;32,1;21,6
4660;0;33;2;40,5;21,62
4661;1;27;2;58,7;21,63
4662;0;47;1;16,4;21,64
4663;1;26;2;42,8;21,65
4664;0;40;1;31,6;21,65
4665;1;30;1;28,4;21,66
4666;1;29;2;21,8;21,69
4667;0;35;1;33,3;21,71
4668;1;23;1;20,3;21,72
4669;0;40;1;42;21,75
4670;0;34;1;21,7;21,76
4671;1;25;1;17,2;21,77
4672;1;35;1;20,3;21,77
4673;1;39;1;54,5;21,78
4674;1;38;1;40,8;21,8
4675;0;32;2;50;21,82
4676;1;48;3;36,1;21,84
4677;0;31;1;25,6;21,85
4678;0;25;1;20;21,86
4679;0;37;3;54,3;21,88
4680;0;34;2;40,7;21,89
4681;1;23;1;14,3;21,9
4682;1;47;1;62,8;21,9
4683;0;36;1;87,2;21,91
4684;0;36;3;52,8;21,91
4685;1;31;3;45,2;21,94
4686;1;32;1;25;21,95
4687;0;32;2;24,9;21,95
4688;1;39;1;26,1;21,96
4689;1;50;2;37,1;22
4690;1;21;2;20,4;22,08
4691;1;24;1;22,2;22,08
4692;0;33;1;23,8;22,09
4693;1;39;1;51,8;22,16
4694;0;46;1;67,6;22,16
4695;1;26;1;17,8;22,19
4696;1;32;1;29,7;22,23
4697;0;36;1;26,5;22,23
4698;0;33;1;53,1;22,25
4699;0;27;1;32,8;22,3
4700;0;34;1;35,8;22,31
4701;1;30;2;38,9;22,33
4702;1;22;1;25;22,37
4703;0;47;2;58,9;22,37
4704;1;25;1;31,4;22,38
4705;1;31;2;36,6;22,47
4706;1;31;2;34,7;22,49
4707;1;32;1;23,5;22,49
4708;1;28;1;64,6;22,52
4709;0;42;2;57,9;22,54
4710;1;49;2;64;22,55
4711;1;37;1;26,9;22,56
4712;0;37;3;27,2;22,56
4713;0;41;1;118;22,57
4714;1;29;1;16,1;22,58
4715;1;49;3;2461,7;22,59
4716;0;41;2;26,8;22,61
4717;1;51;2;157,2;22,61
4718;1;27;2;32,6;22,62
4719;0;25;2;37,3;22,64
4720;1;27;1;25;22,64
4721;0;36;1;40,8;22,65
4722;0;41;1;56,2;22,68
4723;0;46;1;43,6;22,7
4724;1;27;1;25,4;22,73
4725;0;24;1;26;22,74
4726;1;36;1;25,2;22,79
4727;1;22;2;21,2;22,81
4728;0;39;1;24,4;22,81
4729;0;44;2;47,2;22,83
4730;1;28;1;19,7;22,84
4731;1;29;1;29,3;22,88
4732;1;40;2;47,6;22,88
4733;0;26;2;16,7;22,89
4734;0;32;2;22,3;22,89
4735;0;40;1;23,1;22,92
4736;1;31;1;23,4;22,93
4737;1;38;1;18;22,94
4738;1;43;3;43,9;22,97
4739;1;25;1;21,6;22,98
4740;1;24;1;25,7;23
4741;0;30;1;19,3;23
4742;0;41;1;39,1;23,02
4743;1;49;2;91;23,03
4744;1;22;2;16;23,06
4745;1;43;1;50,9;23,07
4746;0;30;2;19,7;23,1
4747;0;27;1;33,6;23,13
4748;0;41;1;80,3;23,14
4749;1;31;2;37;23,16
4750;1;35;3;95,7;23,16
4751;0;47;3;34;23,2
4752;1;36;1;37;23,22
4753;1;33;1;42,7;23,23
4754;0;46;3;23,9;23,24
4755;0;41;2;52,3;23,25
4756;0;33;1;48,4;23,27
4757;1;44;1;118,7;23,3
4758;0;33;1;39,4;23,32
4759;0;48;2;100,1;23,37
4760;1;26;3;23,4;23,43
4761;1;29;2;19,1;23,44
4762;1;29;1;19,2;23,45
4763;1;25;1;16,6;23,49
4764;1;34;2;39,6;23,49
4765;1;26;1;15,2;23,5
4766;1;52;2;22,3;23,54
4767;0;29;1;46,1;23,55
4768;1;35;2;95,6;23,56
4769;0;28;1;28,4;23,57
4770;0;39;1;48,6;23,66
4771;1;41;3;144,4;23,67
4772;1;34;2;83,8;23,71
4773;0;44;1;96;23,73
4774;0;33;1;36,7;23,76
4775;0;41;1;58;23,77
4776;0;30;1;38,1;23,81
4777;1;35;2;60;23,83
4778;1;26;1;21,6;23,84
4779;1;32;1;19,7;23,84
4780;1;30;1;31,7;23,86
4781;1;33;1;29,7;23,87
4782;0;33;2;29,9;23,87
4783;1;27;2;47,3;23,93
4784;1;52;1;21,2;23,94
4785;1;26;2;22,4;23,96
4786;1;45;2;60;23,97
4787;0;29;2;56,5;23,98
4788;0;46;1;77,7;23,99
4789;1;35;1;28,5;24
4790;1;38;1;44,8;24
4791;0;28;1;14,5;24,01
4792;0;24;1;42,6;24,02
4793;1;37;1;53,7;24,05
4794;0;33;1;26,6;24,06
4795;0;39;1;53;24,09
4796;1;38;3;76,2;24,1
4797;0;41;1;38,4;24,13
4798;0;33;1;26,2;24,18
4799;1;30;1;40,7;24,19
4800;1;29;2;55,3;24,2
4801;0;33;1;19,9;24,25
4802;1;26;1;26,3;24,29
4803;1;33;2;37,3;24,29
4804;1;33;2;31,3;24,33
4805;0;39;1;40,7;24,33
4806;1;34;2;60,2;24,34
4807;1;42;1;54;24,34
4808;0;35;1;16,5;24,36
4809;1;20;2;13,9;24,43
4810;0;32;1;54,5;24,45
4811;1;45;1;15,4;24,45
4812;1;29;1;37,6;24,47
4813;0;55;1;25,3;24,54
4814;1;33;1;42,1;24,6
4815;1;22;1;17,4;24,65
4816;0;31;1;20;24,67
4817;0;46;2;108,5;24,68
4818;1;34;1;76,8;24,71
4819;1;31;1;30;24,72
4820;1;44;1;22,1;24,72
4821;1;31;2;18,7;24,8
4822;0;43;1;40,6;24,81
4823;1;40;2;100,2;24,85
4824;1;31;3;20,2;24,87
4825;0;49;1;36,8;24,87
4826;1;36;1;50,6;24,88
4827;0;26;2;24;24,89
4828;1;33;1;31,8;24,93
4829;0;30;3;38,6;24,99
4830;1;49;1;95,6;25,08
4831;1;29;2;34,7;25,1
4832;1;42;1;38,3;25,1
4833;1;26;2;20;25,11
4834;1;35;1;22,2;25,19
4835;1;30;1;19;25,22
4836;1;47;2;21,7;25,27
4837;1;34;1;19,8;25,29
4838;0;45;2;35,8;25,33
4839;1;37;2;78,3;25,44
4840;1;27;1;17;25,46
4841;1;42;1;19,6;25,52
4842;1;25;1;18,1;25,53
4843;1;49;2;143,3;25,61
4844;0;49;1;68;25,66
4845;0;43;1;111,9;25,67
4846;1;26;1;19,4;25,7
4847;1;31;2;25,4;25,81
4848;1;30;3;41,2;25,88
4849;1;45;2;80,2;25,88
4850;1;21;1;17,3;25,92
4851;1;43;1;45,3;25,95
4852;1;46;3;125,4;25,97
4853;1;28;1;16,5;25,98
4854;1;36;2;78,3;25,98
4855;1;45;1;101,8;25,98
4856;0;46;2;83,3;26,03
4857;1;26;1;26,1;26,09
4858;0;47;2;61,1;26,09
4859;0;36;1;27,8;26,18
4860;0;42;1;119,9;26,19
4861;1;30;1;36,2;26,22
4862;0;38;1;26;26,23
4863;1;28;1;24,7;26,24
4864;1;43;2;200,5;26,25
4865;0;26;1;18,2;26,31
4866;1;41;2;49,9;26,33
4867;1;30;2;47,2;26,34
4868;0;39;2;54,2;26,35
4869;1;54;1;57,6;26,38
4870;1;31;1;22,2;26,4
4871;1;42;2;46,9;26,42
4872;0;52;2;48,8;26,46
4873;1;36;3;41,4;26,58
4874;0;46;2;128,8;26,58
4875;0;34;1;32,4;26,6
4876;1;24;2;21,8;26,67
4877;0;53;2;34,3;26,67
4878;1;22;1;16,8;26,68
4879;1;34;2;47,9;26,89
4880;1;51;2;46,1;26,91
4881;1;32;1;20,3;26,94
4882;1;44;2;20;26,98
4883;1;21;1;12,1;27,02
4884;1;25;1;18,1;27,02
4885;1;28;1;45,3;27,02
4886;1;42;2;270,8;27,05
4887;1;32;2;24,6;27,1
4888;1;33;1;41,7;27,1
4889;1;45;1;24,6;27,12
4890;1;30;1;19,9;27,14
4891;1;29;2;32,9;27,18
4892;1;30;1;27,9;27,28
4893;0;31;2;17,1;27,29
4894;1;23;1;21,1;27,32
4895;0;34;2;42,6;27,38
4896;1;42;1;24,2;27,38
4897;1;32;1;32,9;27,48
4898;0;36;2;35,3;27,67
4899;1;23;2;20,3;27,69
4900;1;26;1;22,6;27,71
4901;1;28;2;19,2;27,76
4902;1;25;1;22,1;27,8
4903;1;26;1;18,6;27,82
4904;1;40;3;149,8;27,82
4905;1;24;1;17,9;27,83
4906;1;39;2;88,6;27,84
4907;0;28;1;20,8;27,85
4908;1;45;2;55;27,92
4909;1;48;2;192;28,01
4910;0;34;2;29,1;28,05
4911;1;49;2;96,4;28,08
4912;1;37;1;45,9;28,12
4913;1;26;1;30;28,23
4914;1;45;1;76,4;28,24
4915;1;29;1;16,5;28,43
4916;0;35;1;38,3;28,43
4917;0;36;2;103,7;28,47
4918;0;52;2;217,6;28,47
4919;1;28;1;23,1;28,54
4920;1;38;1;73,3;28,6
4921;1;29;1;25,4;28,74
4922;0;39;1;31,5;28,81
4923;1;35;1;28,5;28,96
4924;1;33;2;40,5;28,99
4925;1;30;1;29,3;29,04
4926;1;26;2;25,2;29,06
4927;1;41;1;31;29,2
4928;1;36;1;35;29,27
4929;0;28;2;23;29,46
4930;1;26;1;19,4;29,47
4931;0;28;1;24,8;29,47
4932;0;47;1;106,4;29,5
4933;1;54;2;117,2;29,51
4934;1;34;2;59;29,62
4935;1;34;2;76,8;29,66
4936;0;41;1;72;29,67
4937;0;37;2;49,7;29,77
4938;1;23;2;22,5;29,9
4939;1;37;3;14,7;29,95
4940;1;46;2;27;30,01
4941;0;42;1;45,9;30,03
4942;1;27;1;21,8;30,15
4943;0;36;1;42,4;30,2
4944;1;35;2;56,6;30,21
4945;1;29;2;27,3;30,23
4946;0;44;1;110,5;30,27
4947;1;52;1;164;30,27
4948;1;45;1;33,6;30,42
4949;0;34;2;43,8;30,51
4950;0;36;1;21,3;30,57
4951;1;38;1;68,4;30,73
4952;1;30;2;25,1;30,74
4953;1;37;2;31,9;30,84
4954;0;28;2;20,9;30,87
4955;0;37;3;63,9;30,89
4956;1;23;2;15,4;31,1
4957;1;42;1;105,5;31,1
4958;1;23;2;24,4;31,12
4959;1;29;2;36,6;31,18
4960;1;35;2;34,6;31,18
4961;1;29;1;21,9;31,3
4962;0;29;1;51;31,35
4963;1;25;1;21,4;31,41
4964;1;22;1;15,1;31,47
4965;1;40;1;51,7;31,5
4966;1;39;3;58,4;31,54
4967;1;28;1;20;31,6
4968;1;35;1;35,8;31,77
4969;1;24;2;34,6;32,01
4970;1;32;2;73,2;32,14
4971;1;33;1;37,1;32,36
4972;1;34;3;40;32,39
4973;1;35;1;28,7;32,85
4974;1;53;1;73,4;32,92
4975;0;34;2;20,1;33
4976;1;31;3;26,5;33,05
4977;1;37;2;77,1;33,14
4978;1;44;1;32;33,42
4979;1;38;2;53,3;33,56
4980;1;37;1;23,9;33,64
4981;1;31;1;24,7;33,78
4982;1;34;2;101,6;34,18
4983;1;40;1;124,8;34,2
4984;0;47;1;23,4;34,25
4985;1;22;1;20,2;34,34
4986;1;34;2;43,6;34,92
4987;1;30;2;32,6;35,03
4988;1;52;2;43,7;35,15
4989;1;34;3;92,3;35,34
4990;1;37;1;18,7;35,76
4991;1;36;1;47;36,56
4992;1;41;2;55,6;36,8
4993;1;39;2;35,4;37,23
4994;1;48;2;63,3;38,1
4995;1;33;2;29,7;38,17
4996;1;41;2;49,1;39,47
4997;1;27;1;18,9;41,71
4998;1;37;2;26,3;42,09
4999;1;23;1;18,3;42,26
5000;1;27;1;23,3;44,62
